global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
4296.306439643831	n/a	n/a	18458249.02332505	3746.111555898656	n/a	n/a	14033351.78923745	4076.1406121867503	n/a	16614922.290318176	n/a	4044.489245805584	3188.061178678042	n/a	n/a	n/a	n/a	-0.0356978604	-0.1138383624	-0.0031580769	0.0153825928	-0.0795814896	0.0150810864	0.0613928997	-0.0914401693	0.0638981994	0.0485858365	0.0888713289	0.0056605924	-0.0391012233	0.0023154394	-0.2080211946	0.0468371044	-0.0186627659	0.007250032	-0.0436931713	-0.0159075604	0.022032451	-0.0722246815	0.2914759558	-0.0477841651	0.0013441402	-0.0506056205	0.0336480688	-0.0741290619	0.0909874165	0.0543385784	-0.0560401778	0.0709786305	-0.0163522402	0.0897135091	-0.0547494152	0.0234533373	-0.1280700321	0.05967089	-0.0905285823	0.1302573107	-0.0120120196	0.0044318193	-0.081195147	0.0545161235	-0.0599848313	0.0620211634	-0.0192858956	0.0166734644	0.0206390455	-0.029159307	0.0689034522	-0.0202872181	-0.0474789859	0.0017324994	-0.1862613598	0.0766983922	-0.0975653102	0.0494155456	-0.0585033387	0.0170283941	-0.1925083533	0.1702109484	-0.0666719565	0.003628178	-0.0883217782	0.0677623159	-0.0248435291	0.1126385644	-0.0374302338	0.0331506161	-0.0017929075	0.0113677375	-0.0132000518	0.0034165089	-0.0775560732	0.061178499	-0.1546241704	0.090166957	-0.0195301667	0.0175602553	-0.1592974175	0.0853824297	-0.0135395167	0.0148450136	-0.0395978818	0.0183260547	-0.0452764436	0.0737354693	-0.1565595216	-0.0276689041	-0.0211244638	0.1733397287	-0.1095166616	0.0966191866	-0.0617280035	0.0153480813	-0.1098758958	0.0807887793	-0.0639893864	-0.0687256191	0.0134421376	-0.023469114	0.0438700536	-0.0120462967	0.0169847908	-0.015177789	0.0447080127	-0.0183782378	0.0704346027	-0.0581731109	0.0227789336	-0.0727641665	0.0381666497	0.1054052417	0.105393201	0.1053731342	0.1053450429	0.0001292685627873	n/a	n/a	1.6710361325094125e-08	0.0002140520561511	n/a	n/a	4.581828274251367e-08	-0.0099968262866383	n/a	n/a	9.993653580522252e-05	-0.0009229647193148	n/a	n/a	8.518638730998475e-07	-0.0001152843001259	n/a	n/a	1.3290469855518589e-08	0.0006169468368096	n/a	3.806233994493712e-07	n/a	0.0	0.0
4287.559248691654	-8.747190952177334	76.51334955385302	18383164.31104134	3728.295648159261	-17.815907739395243	317.4065685786433	13900188.440083284	4056.4776691238712	-19.66294306287909	16455011.080100637	386.6313298940251	4023.5965469110206	3224.5171558330585	1.569092	16.0187	0.2444608016058051	0.1618041762514785	-0.1230021263	-0.0509369415	-0.075178794	0.0096735342	-0.0115362794	-0.0826822041	0.0460316019	-0.0904105603	0.0089776516	0.0365878405	0.0971972503	0.0392580881	0.1377278748	-0.0478007757	-0.33468808	0.005483539	-0.220978934	0.1177311431	0.2585839882	-0.1595522958	-0.1854902278	0.1000511263	-0.2670146219	-0.0566114719	0.160245808	0.0087505892	-0.0979583171	0.1281376957	0.1361348606	0.0521454269	0.0922131671	-0.1684500105	-0.0579507372	-0.0666155532	0.0400976185	-0.0548581042	0.0037023363	-0.0912898785	-0.136867618	-0.0015378725	-0.0168690497	0.0827860586	0.1414535611	0.0266570765	-0.0050493381	-0.0130357275	0.0503166704	0.0646785057	0.068995062	-0.0976540954	0.000884822	0.1395578914	-0.0673224634	0.1186445924	-0.3982608848	-0.1927860617	0.211953037	0.1622550199	0.3004255151	0.0681963722	0.0377333773	-0.2859865642	0.0189161239	0.1248465788	0.0611095375	-0.1756441806	0.1279045213	0.0255301139	0.0155735914	-0.0786030367	-0.0153490145	-0.1374412707	-0.1200944995	-0.1072822621	-0.0158744482	-0.0912097118	-0.1234083292	-0.0606817959	0.0206498258	-0.0379654874	0.015042909	0.0210429449	0.0972185645	0.0148733261	0.0230272876	0.093746013	0.0119970289	-0.0607267407	0.0646109306	-0.3146385899	-0.1712704506	0.2798609543	0.0296707508	0.0334425398	-0.2617699954	-0.1818621284	0.0372711333	-0.2175402062	-0.1630379743	-0.0565124441	-0.1590900694	0.3391918752	0.0395094148	0.0349738883	0.1280814765	-0.0916723167	0.1834555931	-0.138398462	-0.0273986892	0.2067553351	-0.0782347532	0.2605607986	0.0315154977	0.1053731342	0.1052647956	0.1050843138	0.1048318124	0.0184170255992768	0.0182877570364894	0.0003344420574256	0.0003391868319244	0.0160915485649297	0.0158774965087786	0.0002520948953862	0.0002589379352174	-0.1668273985762454	-0.1568305722896071	0.0245958284046856	0.0278313809157174	-0.0016289155509945	-0.0007059508316796	4.9836657674926e-07	2.653365872271715e-06	-0.0003518994451543	-0.0002366151450284	5.598672685681077e-08	1.238332194999042e-07	0.0004902132980991	-0.0001267335387105	2.4030907763319704e-07	1.6061389834085803e-08	1.0	0.0
4299.085390719573	11.526142027919375	132.8519500477694	18482135.196698464	3751.060684630325	22.76503647106392	518.2468855288705	14070456.25977932	4069.9974549855374	13.51978586166615	16564879.283588752	182.78460974530796	4037.735844346344	3230.753017351225	1.700013	17.355263	0.2339352906688319	0.1711393114327089	-0.0849644525	-0.0449420087	-0.01787974	0.038147831	0.027721648	-0.0093338508	0.0504912306	-0.0398149042	-0.0419176412	0.0881850351	-0.0113647206	0.0063686448	0.0172923646	0.0095458219	-0.0864493419	-0.0624814805	0.0071106326	-0.0100621842	-0.0495016329	0.0008013791	0.0911809262	-0.1152783962	-0.0128057208	0.112405808	-0.004712151	0.1010330349	-0.1562356662	-0.0573164677	0.0264895898	0.0455132495	0.0230599329	0.0515845196	-0.0508526188	-0.0416600474	-0.0157491255	-0.0965433183	-0.0685861	-0.0102558276	-0.0522680064	-0.04135341	0.0756617103	0.0568193937	0.034190649	0.0759087307	-0.0714671951	0.1556738985	-0.0353597682	-0.0579603715	-0.1081336573	0.0709798331	-0.0150612177	0.0275471055	-0.0121530277	0.0599436963	-0.0734837026	0.0084013729	-0.0083396589	-0.0099558389	-0.0879652387	0.0083247388	0.0373427963	0.0649778262	0.0484237798	0.1007651726	0.0928705641	0.0375086757	-0.1378808372	-0.0534309993	-0.0083510304	0.0595695273	-0.0211003301	-0.0856790132	-0.149780701	0.084379083	-0.1137763303	0.0833919702	-0.1627050622	-0.0330420163	0.0306890445	-0.0882832793	0.0112692133	-0.0421529188	-0.1242391078	0.1795488086	-0.0959068228	0.0211049477	0.0911900851	0.1082914537	-0.0058655565	-0.0411638311	0.0087694501	0.1194891245	-0.0891885137	0.1087694581	0.0378220804	0.0638064277	-0.171643327	0.0563599432	0.0734736567	-0.1245782131	0.0413495492	-0.1298650319	0.0133240237	-0.0284756428	-0.0379637317	0.1467235629	0.0153126022	0.0019270791	0.1717376507	-0.041185499	-0.0061917673	0.0384359916	0.009375238	0.1053089291	0.1050081413	0.1045074645	0.1038078519	0.0094625089118522	-0.0089545166874245	8.018336910536562e-05	8.953907490688229e-05	-0.0079255523024102	-0.0240171008673399	0.0005768211340719	6.281437929823963e-05	0.0005493256603728	0.1673767242366182	0.0280149678161809	3.017586811440128e-07	-0.0013530003357232	0.0002759152152713	7.61292060182078e-08	1.830609908467092e-06	-8.619275038146412e-07	0.0003510375176504	1.2322733879821484e-07	7.429190218321383e-13	0.0005349995427263	4.478624462720001e-05	2.862245107173501e-07	2.005807707807401e-09	0.0	1.0
4294.67093910592	-4.414451613653	19.487383049283576	18444198.47520093	3732.473047011392	-18.58763761893306	345.5002722527754	13931355.046666505	4067.835290362012	-2.162164623525314	16547283.949514596	4.674955859224362	4038.574444680136	3243.3507913861954	1.096212	11.191119	0.0380147505078693	0.0192178833575688	-0.1156945163	0.0195524608	0.012951574	-0.0706489028	-0.0939195794	-0.0550924281	0.019412219	-0.074078099	-0.0637244987	-0.0402060576	0.003592197	-0.1330515563	0.0101090479	-0.0292771167	0.0501736041	-0.0872708225	-0.0043913677	-0.0704462082	0.0233971902	-0.0884277123	0.0775524667	-0.0003787432	0.0030452836	0.0674414566	-0.1876498617	0.0509544265	-0.0471924324	-0.1738094508	0.1414646061	0.031158765	0.0528415722	-0.0296403835	-0.082842674	-0.0930076484	0.0430668139	-0.0259377965	0.0026152943	-0.0776565836	-0.0108909433	-0.0354297597	0.0216299204	-0.004624984	0.0567079766	-0.0177716516	0.0579394198	0.0692526564	-0.0284954909	-0.0087426454	0.0561504583	-0.0632531678	0.0181929185	0.0027261271	-0.0404312181	0.1017249325	0.0514227276	0.0192834628	0.0264568574	-0.0254806361	-0.0704610563	0.1134419363	-0.0314059602	-0.0407559459	0.1018580205	-0.0032701774	0.0564339291	-0.0788181296	-0.0917362915	0.0362052728	0.1096184793	0.0817055868	-0.0033079098	-0.0496892749	-0.2055286969	0.046873054	-0.0510910587	-0.0445326261	-0.0494451979	-0.0646772381	0.1109858654	0.0149418297	0.100526596	-0.0478707858	-0.0441143017	0.0109477734	0.0356454955	-0.0405751893	-0.0184320265	0.0052280369	-0.031314734	-0.0754872628	-0.0067582063	0.0319372886	-0.1135815514	0.0710628104	0.0203786961	0.0508291849	-0.2102770078	0.1554978852	0.1009574111	-0.0549793928	-0.0427784096	0.0180991469	0.0419858372	0.0455763344	-0.0390935499	0.008406951	0.0018124209	-0.0421132868	0.0379385725	-0.0504436465	0.0653952448	0.098242384	0.1176999489	0.1052126458	0.1046235507	0.1036441676	0.10227815	-0.0006444590563603	-0.0101069679682125	0.0001021508015104	4.1532747532480834e-07	-0.0079705906133824	-4.5038310972200096e-05	2.0284494552285998e-09	6.353031472613962e-05	-0.0106987705602961	-0.0112480962206688	0.0001265196685894	0.0001144636915018	-0.0012870674662264	6.593286949679996e-05	4.347143280082055e-09	1.6565426626184451e-06	0.0002546624258641	0.0002555243533679	6.529269516409092e-08	6.485295114698823e-08	0.0005241638054307	-1.0835737295599951e-05	2.747476949235928e-07	1.174132027392558e-10	0.0	0.0
4289.001291583507	-5.66964752241347	32.1449030284092	18395532.07920499	3728.6217034196056	-3.85134359178619	14.83284746199255	13902619.80721172	4067.8419068209473	0.006616458935241	16547337.77888868	4.377752884173177e-05	4038.737999387648	3241.035652111103	0.958793	9.788217	0.068951954452732	0.0341071175914285	-0.0756154618	0.0478096438	0.0776422683	-0.043519502	-0.1210618535	-0.0967685857	-0.0082073609	-0.0404221367	-0.0377244107	-0.1028742492	0.0740495661	-0.0986931552	0.0317492491	-0.0057945675	0.0747654152	-0.1388641513	-0.0092953874	-0.022398071	0.0203325362	-0.1230283617	0.0546136491	0.0057812399	0.0058678867	-0.0431055383	0.0385640747	-0.0167509896	0.0529785833	-0.1390415625	0.0263194209	0.0537795901	-0.0256297918	0.0167373941	-0.1148430338	-0.12229604	-0.0300685529	-0.0377254105	0.0702595458	0.0255107983	-0.0601388563	-0.0684783983	0.0351651404	-0.0321985413	0.0853262694	-0.1406754465	0.0413220008	0.0771871628	-0.1119461353	0.0266565637	0.0960262609	0.0584939174	0.0069406305	0.015291219	-0.0071536647	0.1198683831	0.1061487064	0.0075183599	0.032051864	-0.0282564394	-0.0420250515	0.0608658042	-0.0625537956	-0.0720106199	0.0546888038	-0.0310980642	-0.0193057377	0.0817413637	0.041121537	0.1104320671	0.0036073504	0.004962175	0.0379169128	-0.0324430135	-0.1605362711	-0.0466486603	-0.0384509614	-0.0984876977	0.042064728	-0.0447731408	0.0149848968	-0.0347039995	0.1043766508	-0.1026604522	-0.0953039116	-0.00654107	0.0528969865	-0.0546672223	-0.0188469243	0.0454159845	0.0859684828	-0.0563055592	-0.0307043628	-0.0026950941	-0.142282722	0.1390180854	0.0083771244	0.0365082666	-0.0552044039	0.1166272618	0.0647180672	-0.0272699209	-0.0083636037	0.0754798696	0.1264868794	-0.026457801	-0.004388429	0.0021073594	-0.0290971944	-0.1109524054	-0.0572751374	-0.1145891173	0.0296145721	-0.0046358517	0.0476739281	0.1050843138	0.1041114925	0.1024967892	0.1002501592	0.0093990439848141	0.0100435030411744	0.000100871953338	8.834202782847011e-05	-0.0080355995373366	-6.500892395419969e-05	4.226160193682918e-09	6.457085992444418e-05	-0.0328640301652995	-0.0221652596050034	0.0004912987333571	0.0010800444787057	-0.0009560016395367	0.0003310658266896	1.0960458160173445e-07	9.139391347968586e-07	8.324090002398421e-06	-0.0002463383358617	6.06825757151125e-08	6.929047436802934e-11	0.0003680043103301	-0.0001561594951006	1.3542717242153256e-07	2.4385787910074323e-08	0.0	0.0
4283.278042151057	-5.723249432449848	32.7555840660375	18346470.78637339	3744.292612768418	15.670909348812527	245.57739981869992	14019727.170032147	4067.793541488475	-0.0483653324722581	16546944.29617535	0.002339205385152	4039.0807052862447	3229.0933941927824	1.269697	12.962204	0.0724496168112211	0.0366849081601361	0.0242454072	0.0747551473	0.1088824717	-0.0786827117	0.0903033279	0.0062481418	-0.0598844792	-0.0037523024	-0.064005016	-0.0802640811	0.0059586667	0.017074904	0.0479321879	0.0176151069	0.0937394181	-0.0662783337	-0.0230285813	-0.0398427537	0.0246973062	0.0638992047	0.0075844286	0.1181711552	0.1415560849	0.0013901111	-0.022578626	0.0722292323	0.0627220756	-0.0089870541	0.0694288554	0.01911703	0.0254244047	0.0219248701	0.0233344383	-0.1838218912	0.0965363762	0.048444852	0.089284589	0.0585529916	0.0010618665	-0.0633737953	0.0018087451	0.1030299547	-0.0455261873	-0.1111065071	-0.0607585249	-0.1588753188	-0.0318224563	-0.020612618	-0.0249260064	0.0540254645	-0.1062111633	0.0241545864	0.0107459392	0.0233861846	0.0842893485	0.0768619497	0.0642936601	-0.0514935932	0.0004673694	0.0027787408	-0.0182887001	-0.0662631329	-0.0848601227	-0.0568547523	-0.086669793	0.0768734161	0.0531083908	-0.0249553957	0.1134319857	0.0937012639	-0.025685447	0.0603568246	-0.0658077854	0.0400744887	-0.0354659092	0.0760141496	0.1260000303	-0.0092797588	0.0399957519	0.0270323933	-0.0460170184	-0.1143829648	0.0865617152	-0.0388539993	0.1246946019	0.1510013448	0.0176824555	0.1255975558	0.0538517214	-0.0057479321	-0.0473860317	-0.0288903049	-0.219517361	0.0518856444	-0.0491742671	-0.0510532929	-0.0750949504	-0.0079280882	0.0539370732	-0.0227323541	0.016332011	0.0446656319	0.0790600059	-0.044181942	-0.0599431647	0.1440047675	0.0178806298	0.0966225308	0.0010899414	-0.0358995559	-0.1503417901	0.0363295478	0.0312449006	0.104923972	0.1034725904	0.1010684743	0.0977337597	-0.0038922392547249	-0.0132912832395389	0.0001766582101536	1.5149526416021446e-05	-0.0081269830206025	-9.138348326589996e-05	8.350941013809017e-09	6.604785301716133e-05	-0.0017484693250082	0.0311155608402913	0.0009681781264058	3.0571449804946304e-06	-0.0007329678846788	0.0002230337548579	4.974405580601384e-08	5.372419199705146e-07	-0.0001097143227257	-0.000118038412728	1.3933066879368907e-08	1.2037232611159052e-08	0.0005859599277066	0.0002179556173764	3.433490368779238e-07	4.750465114597125e-08	0.0	0.0
4282.648764685087	-0.6292774659696079	0.395990129177131	18341080.441658705	3730.814604519466	-13.478008248952392	181.65670635882876	13918977.613295738	4069.965096708345	2.171555219869788	16564615.888424167	4.715652072943723	4038.3703323114114	3145.0363591181767	1.069662	10.920067	0.0222486543002016	0.0136774284371712	0.109156285	0.0348219406	0.0397237394	-0.0034864513	-0.0168831365	-0.0088159419	-0.0536996206	0.0457208592	0.0190979848	-0.072776692	-0.0567867686	0.0187386048	0.0073659656	0.0266751955	0.0290343581	0.0544075826	-0.0340520253	-0.0145587106	0.062612919	0.1128347769	-0.1225081596	0.081294483	0.0161490764	0.0422254949	-0.0362090871	-0.0844364983	-0.0104045828	0.0775921156	0.1909749687	-0.0508123106	-0.0423205835	0.0239335534	-0.0053996301	0.0415627412	0.0683217929	0.127692978	-0.1113540269	-0.0739662571	-0.0386467312	-0.018916329	0.0037551768	0.0730368216	-0.0972210862	0.094968257	0.032764653	0.025014841	-0.1690744278	0.0212369439	-0.0595778026	0.0918564248	-0.0541063442	0.0133635618	0.0457147701	-0.089274407	0.0088928282	0.1066087716	0.0161604976	0.0143185399	0.0897578906	-0.0415575622	-0.0342868004	-0.0256076434	-0.0871372304	-0.0573272833	0.0454073523	-0.1493339326	-0.0226877167	0.0772197055	-0.0014378452	0.1391413211	0.0179567592	-0.0101550358	0.092115556	-0.0507456722	-0.0720978652	0.1347851551	-0.0948351534	-0.0107178898	-0.0392642349	0.0210502731	0.0104252606	-0.0985263749	0.0173489656	0.0586367885	-0.0161282187	0.1929147536	0.1193790933	-0.086684225	-0.1573828158	0.0474451237	-0.0493034157	0.0692803595	-0.1861147493	-0.0320242178	-0.0423728802	-0.0442696948	-0.0701717109	-0.0489525239	0.021584418	-0.0520174254	0.0023562759	0.049449577	0.031480889	0.0183819705	-0.0391847719	0.0665729599	-0.0041647093	0.0256201088	0.0895111588	-0.0489524348	0.0979079303	-0.1419432276	0.0377994041	0.1047316694	0.102707623	0.0993631376	0.0947412111	-0.0059347296020177	-0.0020424903472928	4.171766818784263e-06	3.522101544906517e-05	-0.0042126356654819	0.0039143473551206	1.5322115216539637e-05	1.7746299250090127e-05	-0.0025168468746414	-0.0007683775496332	5.904040587803212e-07	6.334518190392184e-06	-0.0007780406062523	-4.507272157350001e-05	2.031550230042253e-09	6.053471849774466e-07	0.0001427771722601	0.0002524914949858	6.375195504016426e-08	2.038532091859027e-08	0.0005730553633028	-1.2904564403799952e-05	3.283924494101041e-07	1.6652778245182078e-10	0.0	0.0
4287.285658736997	4.636894051909621	21.500786448634827	18380818.31961193	3762.937199938897	32.12259541943104	1031.8611364804517	14159696.370683985	4071.942550900289	1.9774541919441615	16580716.137832353	3.9103250812375374	4040.604667288358	3173.432835863782	0.984284	10.04845	0.0509502114425682	0.0319270438165956	0.1029863566	-0.0500426811	-0.0662561282	0.0748195434	0.0183569104	0.1066422825	0.0030853779	0.0879173685	0.1156901445	-0.0446350254	0.089927457	0.0797096208	-0.0048671538	0.0402569857	-0.1042460836	0.1122507259	0.0896376641	0.0618045773	-0.0161189882	0.0452443648	0.0343927559	0.0837522836	0.0433256934	0.0317924908	-0.0437046736	0.0801458255	0.0916542613	-0.0674945592	0.0737295124	-0.1044886627	-0.080930241	0.0066164448	-0.0115085775	-0.0209366461	0.0753048208	-0.0292280788	-0.0101658707	0.057337961	-0.0313936607	-0.086524325	0.0602525962	-0.0950452486	-0.0984864068	0.1363914402	0.2212264888	0.1036467518	-0.0019726633	0.0381005499	0.0749286379	0.0187514193	0.1036706753	0.0074138904	0.0290933795	-0.111691883	-0.0786074874	0.0680136866	-0.1882912575	0.0137610769	0.0594230383	0.0179614236	-0.0406983776	-0.0153355994	0.0041432865	-0.0451477641	0.0203438112	0.0627176437	0.0477277093	-0.0025792345	0.1025431413	0.130198422	0.0200783405	0.024484726	0.0142975375	0.0482372984	-0.0060096197	-0.0052726448	0.0240167585	0.0247775483	-0.0294546786	-0.023656114	-0.0141958899	0.0025713185	0.0354938849	0.1480261429	0.0117463456	-0.0727269756	0.1665239548	-0.1281327504	-0.0867976442	0.0721134036	-0.027076453	0.1353008931	-0.1522342286	0.0498300884	0.029870584	-0.0052227183	-0.0744646026	0.0014100893	-0.0088872967	-0.0988550174	0.015835567	0.0726268486	0.037872949	0.0485251229	0.0159933143	-0.0234790642	-0.0432673225	0.0832395656	0.0265157214	-0.0846102443	0.0299958112	-0.1290365878	0.0687648179	0.1045074645	0.1018175221	0.0973854535	0.0912870929	-0.0052603202848615	0.0006744093171562	4.548279270670927e-07	2.767096949932537e-05	-0.0008282979748344	0.0033843376906474	1.1453741604337253e-05	6.860775351147684e-07	0.0023357519010431	0.0048525987756845	2.3547714877774717e-05	5.455736943226456e-06	-0.000612387298971	0.0001656533072813	2.74410182132328e-08	3.75018203940997e-07	-0.0004556519656946	-0.0005984291379547	3.581174331532054e-07	2.076187138413529e-07	0.0004963604953572	-7.669486794560003e-05	2.4637374135124494e-07	5.882102769193027e-09	0.0	0.0
4288.073244037558	0.7875853005607496	0.6202906056593663	18387572.146230783	3747.2274469982976	-15.709752940599174	246.7963374546644	14041713.53953738	4069.470120604368	-2.472430295921185	16560587.062491728	6.11291156818892	4037.23452168449	3167.5897864799995	0.927466	9.468406	0.0830312955527425	0.0418203920769674	0.0693303471	-0.1131200374	-0.0327996633	0.0820309994	0.0359337425	0.0211966493	-0.0236821971	0.0560798439	0.0093503107	0.1503612473	0.0933025437	0.0603010428	0.0143765817	-0.0220439104	-0.0991772372	0.1230417733	0.1154475383	0.0508914038	-0.0459402531	-0.0770551522	-0.0655100159	-0.0835918837	0.1101066543	0.0267575278	0.0437748332	0.1014922078	0.054449804	-0.1268968804	-0.0613625459	-0.0163065753	-0.0587442488	0.1007536774	0.0307787487	-0.0245108798	0.0614079322	-0.0802992851	0.104863151	-0.0914880352	0.0806162121	-0.0712324806	-0.0715355699	-0.0551055777	-0.1401225019	0.0416217028	-0.0813647818	-0.0718846701	0.0023974461	0.0687904418	-0.1003193775	0.0089788533	-0.1164960158	0.0340216882	0.01053731	-0.0747060201	-0.0834119323	-0.1642312248	-0.1130309743	-0.0328005705	0.0116490061	-0.0418149837	-0.0794720875	0.0896751157	0.070643795	0.0033078941	-0.0235091384	0.2027626504	0.0348510024	-0.0049967991	0.0407069556	0.1236533789	0.031621107	0.0308918214	-0.0036533725	0.1524928987	0.0547104916	0.069648147	-0.0212605981	0.0300490142	0.0858005407	0.0328358571	0.0618956884	0.0116172514	-0.0349628721	-0.0825198268	-0.0113874942	0.142946782	2.96594e-05	-0.1194802281	0.0446313571	0.066498399	-0.0321351463	0.1481120512	-0.1111016708	0.1502257063	-0.0183971708	0.0067800142	-0.1031870612	-0.0929005198	0.0356440035	-0.0401145047	0.0215037317	0.0106507498	0.0657846728	0.0183671093	0.0691112239	0.0204823544	-0.1183459284	0.0565716531	-0.0280368459	-0.0769053614	-0.0019551129	-0.0818546729	-0.0407721356	0.1042514257	0.1008033722	0.0951408427	0.0873882332	-0.0028659489762077	0.0023943713086537	5.733013963704509e-06	8.213663534225963e-06	0.0171846333070533	0.0180129312818877	0.000324465693366	0.0002953116218978	-0.0089079950605679	-0.011243746961611	0.0001264218457367	7.93523759991021e-05	-0.0001990366020116	0.0004133506969594	1.7085879867682177e-07	3.961556894032405e-08	0.0001429490597821	0.0005986010254767	3.583231877017569e-07	2.04344336925864e-08	0.0005120136929329	1.565319757570007e-05	2.621580217507861e-07	2.450225943439025e-10	0.0	0.0
4287.218135110529	-0.8551089270285956	0.7312112770839961	18380239.338020604	3752.911913653326	5.684466655028245	32.31316115212801	14084347.831641069	4073.563147000212	4.09302639584439	16593916.712598272	16.75286507707892	4041.735859555104	3195.805547986712	1.190783	12.156581	0.0801478856414365	0.0498898101435283	0.0063505259	-0.0870474839	-0.0519287069	0.0317098267	0.0076490072	0.0441028463	-0.0005834936	-0.0176319616	0.012574867	0.1488994799	0.0610948584	-0.0227181037	0.0058893516	0.0333189788	-0.2344151056	0.0555464478	-0.0987414451	-0.0062113875	-0.1413248051	-0.1272611784	0.0310133111	-0.1177286906	-0.1059519156	-0.0896602878	-0.1905960639	-0.0388093532	0.1364729489	0.0349411064	-0.3275521468	0.0242477616	0.2249110751	-0.050715955	0.0973659207	0.1095950493	0.0522332258	0.077807617	-0.0324086495	-0.0483057577	0.0955244743	0.1270662372	0.0622938115	0.1146318797	-0.0739910749	0.0645568967	0.0374155218	-0.0448529802	-0.0594174806	0.1766656623	0.0332930554	-0.0878090377	0.0670160239	0.0247276895	0.0323613184	0.0018234733	-0.2181068427	-0.1560320113	-0.029297801	0.1026416853	-0.139373853	-0.0587589946	0.0144722232	0.0722348761	0.1810290813	-0.2260671603	0.0386206386	0.0251096541	-0.0190429198	-0.1126660498	-0.1057382846	-0.2879201343	-0.0314170532	0.167615122	0.010841731	-0.0655945984	0.0946630795	0.0274587259	-0.0698199992	0.1028147312	0.0134505866	0.2468857732	0.0493108709	-0.0075459092	0.0939436554	-0.0036456291	-0.0153641095	-0.0884733412	0.0275496124	-0.0389595427	-0.0252353527	0.0148777095	0.0664794617	0.0549878329	0.4155779577	-0.14711251	-0.0468967217	-0.6123919559	0.0251664113	0.2053342834	0.2540399695	-0.0993490292	0.2274293221	-0.093740897	0.112628356	0.0708549042	0.1225361884	0.0397487202	-0.1238299339	-0.0540829924	-0.157700615	0.1789776518	0.0701887249	-0.1189836626	0.0655358944	0.1039636308	0.099666409	0.0926354574	0.0830636267	0.0094865302323228	0.0123524792085305	0.0001525837425971	8.999425584877448e-05	0.0002360969498056	-0.0169485363572477	0.0002872528846529	5.574176970750801e-08	-0.0041939100635346	0.0047140849970333	2.2222597359254447e-05	1.758888162101679e-05	-0.0011040346738752	-0.0009049980718636	8.190215100768338e-07	1.2188925611187194e-06	0.0001422262652017	-7.227945803999956e-07	5.224320054556057e-13	2.02283105132243e-08	0.0004950788578044	-1.6934835128500016e-05	2.451030754449093e-07	2.867886408294781e-10	0.0	0.0
